INFO:main:n_100m_38k_10p_0.2.txt:, running time: 85.44837704207748, res: [10, 8, 9, 11, 10, 13, 11, 15, 10, 11], res_th: [169, 169, 169, 169, 169, 169, 169, 169, 169, 169], training_time: [9.027181665878743, 7.88992820889689, 7.653996041975915, 8.56834233389236, 7.97767633292824, 7.213007500162348, 8.197483541909605, 8.03234341694042, 8.060654500033706, 9.39589083287865], mapping_time: [0.3385128329973668, 0.3373207920230925, 0.33772954181768, 0.3437456670217216, 0.3429134578909725, 0.3336020829156041, 0.3511122080963105, 0.337704790988937, 0.3411005830857903, 0.3474031661171466]
INFO:main:n_100m_48k_10p_0.2.txt:, running time: 104.04348145821132, res: [0, 0, 14, 22, 0, 17, 0, 15, 15, 21], res_th: [232, 232, 232, 232, 232, 232, 232, 232, 232, 232], training_time: [11.186791124986485, 8.920264832908288, 11.690051750047132, 10.226461250102147, 10.39645287510939, 9.818832624936476, 8.279723417013884, 8.84717662492767, 10.600106582976878, 10.513423666823655], mapping_time: [0.35246012499555945, 0.3539471251424402, 0.35376270790584385, 0.35598966595716774, 0.34756170795299113, 0.36019920790567994, 0.3559980420395732, 0.3525482921395451, 0.35310458298772573, 0.3574046671856195]
INFO:main:n_100m_50k_10p_0.2.txt:, running time: 147.34773649997078, res: [21, 14, 20, 25, 21, 18, 23, 19, 17, 19], res_th: [317, 317, 317, 317, 317, 317, 317, 317, 317, 317], training_time: [11.098884999984875, 11.682715124916285, 10.019089333014563, 54.18007570807822, 8.846459791995585, 9.35006562480703, 9.79653895786032, 8.742173500126228, 10.460900334175676, 9.55249287490733], mapping_time: [0.36625270801596344, 0.35275362501852214, 0.35952216712757945, 0.36366716702468693, 0.35497633414343, 0.354911332949996, 0.3618908328935504, 0.3626907500438392, 0.3620841661468148, 0.3583331659901887]
INFO:main:n_100m_42k_10p_0.2.txt:, running time: 88.26365079218522, res: [12, 0, 19, 0, 15, 0, 0, 0, 0, 0], res_th: [333, 333, 333, 333, 333, 333, 333, 333, 333, 333], training_time: [7.681066042045131, 7.775338541017845, 8.700034832814708, 8.371905333828181, 8.567551166983321, 9.58416908304207, 8.006247209152207, 9.261789750074968, 8.797784582944587, 8.081802875036374], mapping_time: [0.3373829578049481, 0.34204954095184803, 0.33961120899766684, 0.3423655419610441, 0.35424754209816456, 0.33487112494185567, 0.3378534170333296, 0.3325414590071887, 0.3439182499423623, 0.3485835420433432]
INFO:main:n_100m_26k_10p_0.2.txt:, running time: 60.38784879189916, res: [6, 4, 6, 3, 3, 7, 4, 5, 5, 7], res_th: [122, 122, 122, 122, 122, 122, 122, 122, 122, 122], training_time: [6.012620749883354, 6.623880583094433, 5.556943083880469, 5.18129654112272, 5.79964291700162, 5.544652124866843, 6.2793539999984205, 4.797127582831308, 5.091623333981261, 6.379249792080373], mapping_time: [0.2865897919982672, 0.3020640420727432, 0.3142820419743657, 0.33937779115512967, 0.30217862501740456, 0.3128542078193277, 0.3123409589752555, 0.30745849991217256, 0.31288491701707244, 0.31615099986083806]
INFO:main:n_100m_74k_10p_0.2.txt:, running time: 161.66727300011553, res: [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], res_th: [347, 347, 347, 347, 347, 347, 347, 347, 347, 347], training_time: [16.326170125044882, 17.19146441691555, 14.61731387488544, 14.73113604192622, 14.951922292122617, 15.108169915853068, 15.18672995804809, 16.820351416012272, 18.213282416807488, 14.330522124888375], mapping_time: [0.4166328338906169, 0.43131600017659366, 0.4116577501408756, 0.41747858305461705, 0.4052006669808179, 0.4103536668699235, 0.41000895807519555, 0.4097058749757707, 0.41287079197354615, 0.4133872918318957]
INFO:main:n_100m_34k_10p_0.2.txt:, running time: 114.52496587508358, res: [17, 8, 0, 8, 11, 0, 9, 9, 6, 4], res_th: [163, 163, 163, 163, 163, 163, 163, 163, 163, 163], training_time: [7.290358375059441, 9.095015291823074, 41.53974375012331, 7.879253291990608, 7.171464832965285, 6.843537541106343, 7.313788832863793, 8.433353208005428, 7.553625124972314, 7.791663292096928], mapping_time: [0.33999400003813207, 0.3484950000420213, 0.3391321669332683, 0.3329559999983758, 0.3231069170869887, 0.3236013331916183, 0.3369245838839561, 0.3435654169879854, 0.5755599159747362, 0.3302953338716179]
INFO:main:n_100m_66k_10p_0.2.txt:, running time: 201.38125524995849, res: [0, 0, 0, 0, 0, 0, 0, 32, 0, 34], res_th: [367, 367, 367, 367, 367, 367, 367, 367, 367, 367], training_time: [16.376178750069812, 12.292871500132605, 73.33268729085103, 12.4802745829802, 14.002518333029002, 15.943812292069197, 14.149312208173797, 13.290391250047833, 12.34396691690199, 13.141894791973755], mapping_time: [0.3971477090381086, 0.3996026669628918, 0.40485120797529817, 0.39998904103413224, 0.4068804159760475, 0.4021287919022143, 0.38492062501609325, 0.41303079202771187, 0.38794608414173126, 0.3959002089686692]
INFO:main:n_100m_44k_10p_0.2.txt:, running time: 99.49961729208007, res: [13, 15, 14, 0, 17, 17, 17, 0, 0, 15], res_th: [237, 237, 237, 237, 237, 237, 237, 237, 237, 237], training_time: [11.335767583921552, 9.227005458204076, 10.391954499995336, 8.771313542034477, 10.00072650006041, 10.06032120785676, 8.240660165902227, 9.893914083018899, 9.713580416049808, 8.324574083089828], mapping_time: [0.3522797080222517, 0.34924137499183416, 0.361309708096087, 0.3510635409038514, 0.34647829202003777, 0.36312724999152124, 0.34656975022517145, 0.3531785001978278, 0.3493041249457747, 0.3467701659537852]
INFO:main:n_100m_56k_10p_0.2.txt:, running time: 165.71352458302863, res: [0, 19, 0, 28, 25, 28, 0, 0, 14, 0], res_th: [394, 394, 394, 394, 394, 394, 394, 394, 394, 394], training_time: [10.015293250093237, 12.513026000000536, 10.706213500117883, 10.4931617078837, 10.570867666974664, 12.8367360830307, 12.770801540929824, 11.112315292004496, 59.036610499955714, 11.91998462495394], mapping_time: [0.3657741660717875, 0.3676343751139939, 0.3759607500396669, 0.37711883313022554, 0.37326720799319446, 0.37521716696210206, 0.37221474992111325, 0.36786795896478, 0.3705087089911103, 0.3681911248713732]
INFO:main:n_100m_32k_10p_0.2.txt:, running time: 67.72996645793319, res: [0, 9, 8, 11, 5, 0, 7, 6, 8, 8], res_th: [154, 154, 154, 154, 154, 154, 154, 154, 154, 154], training_time: [6.322995249880478, 7.465514333918691, 6.323772333096713, 6.933494292199612, 7.123788832919672, 5.815154917072505, 5.4054509999696165, 5.87808462488465, 5.968445833073929, 7.3229108329396695], mapping_time: [0.3106555419508368, 0.3110785000026226, 0.3241793329361826, 0.3126027078833431, 0.31066745799034834, 0.32311991695314646, 0.32329724985174835, 0.3103418748360127, 0.3129255408421159, 0.31546470895409584]
INFO:main:n_100m_60k_10p_0.2.txt:, running time: 122.3232238329947, res: [0, 0, 0, 20, 0, 0, 21, 0, 0, 0], res_th: [381, 381, 381, 381, 381, 381, 381, 381, 381, 381], training_time: [10.889185334090143, 10.965581625001505, 10.59949466609396, 13.418032041983679, 12.218841250054538, 11.36616887501441, 11.147579165874049, 12.480609041173011, 12.727152541978285, 12.592229834059253], mapping_time: [0.38048579217866063, 0.39068795810453594, 0.389774875016883, 0.3979667918756604, 0.3865111251361668, 0.38605570793151855, 0.3864905000664294, 0.3909815000370145, 0.38493204209953547, 0.391943332972005]
INFO:main:n_100m_20k_10p_0.2.txt:, running time: 55.94251379207708, res: [1, 4, 4, 3, 4, 4, 2, 3, 4, 1], res_th: [132, 132, 132, 132, 132, 132, 132, 132, 132, 132], training_time: [4.791189166018739, 5.829244042048231, 8.6615209588781, 4.900727917207405, 4.6343422080390155, 4.691263834014535, 4.518050125101581, 4.648938541999087, 4.586943041998893, 5.595372874988243], mapping_time: [0.33329125004820526, 0.3006009589880705, 0.3200812921859324, 0.3008288750424981, 0.3127056248486042, 0.30015312507748604, 0.3000599159859121, 0.2960593339521438, 0.3027167918626219, 0.29759191698394716]
INFO:main:n_100m_72k_10p_0.2.txt:, running time: 162.57758983410895, res: [45, 0, 0, 0, 56, 0, 32, 33, 38, 52], res_th: [395, 395, 395, 395, 395, 395, 395, 395, 395, 395], training_time: [18.210256207967177, 15.445511917117983, 15.894559624837711, 15.682613332988694, 15.168286417145282, 14.74664441589266, 14.639956624945626, 16.929313542088494, 13.622101000044495, 18.028568790992722], mapping_time: [0.4228046250063926, 0.42084970884025097, 0.4093452498782426, 0.40527420793659985, 0.42159912502393126, 0.416173042031005, 0.40847441693767905, 0.4185531670227647, 0.4271624160464853, 0.4144676250871271]
INFO:main:n_100m_46k_10p_0.2.txt:, running time: 88.18241491611116, res: [13, 0, 0, 16, 20, 9, 11, 22, 11, 13], res_th: [311, 311, 311, 311, 311, 311, 311, 311, 311, 311], training_time: [8.463444625027478, 8.517467374913394, 8.747373416088521, 8.913839583052322, 9.55964587489143, 8.09347870782949, 8.072428624844179, 8.295578958000988, 7.7699369171168655, 8.167628957889974], mapping_time: [0.3503144171554595, 0.35224287514574826, 0.3493793329689652, 0.3620549999177456, 0.36183420778252184, 0.35559891583397985, 0.35881633404642344, 0.35663837497122586, 0.35866254195570946, 0.35478370799683034]
INFO:main:n_100m_54k_10p_0.2.txt:, running time: 112.36228045891039, res: [20, 19, 0, 0, 26, 15, 0, 0, 0, 20], res_th: [272, 272, 272, 272, 272, 272, 272, 272, 272, 272], training_time: [10.075591875007376, 11.249139874940738, 9.94981495779939, 9.901815457968041, 10.509308540960774, 12.628358833026141, 11.457856624852866, 10.312807833077386, 10.691858374979347, 11.853512458037585], mapping_time: [0.373293082928285, 0.3700555828399956, 0.3672164590097964, 0.3682109590154141, 0.38207699987106025, 0.3704586250241846, 0.36847250000573695, 0.37061750004068017, 0.36801629210822284, 0.3699362080078572]
INFO:main:n_100m_62k_10p_0.2.txt:, running time: 126.01966391690075, res: [0, 25, 0, 0, 0, 0, 16, 0, 21, 0], res_th: [284, 284, 284, 284, 284, 284, 284, 284, 284, 284], training_time: [11.600252625066787, 11.66621229192242, 15.141841124976054, 14.913967665983364, 10.23065874981694, 12.255620250012726, 11.156683000037447, 11.462144208839163, 11.493347458075732, 12.197876957943663], mapping_time: [0.38614370906725526, 0.3894326251465827, 0.3866136248689145, 0.3850697078742087, 0.38551266584545374, 0.3934154170565307, 0.38957283389754593, 0.38905562506988645, 0.3872214579023421, 0.382685124874115]
INFO:main:n_100m_30k_10p_0.2.txt:, running time: 62.09062866703607, res: [9, 6, 6, 10, 7, 12, 5, 10, 10, 9], res_th: [227, 227, 227, 227, 227, 227, 227, 227, 227, 227], training_time: [7.212197500048205, 5.121476792031899, 6.076568499905989, 5.458239959087223, 5.194957959000021, 6.02559524984099, 5.9761562088970095, 6.190819249954075, 6.194312833016738, 5.47916758316569], mapping_time: [0.31470829201862216, 0.3111192500218749, 0.31747287488542497, 0.31315741688013077, 0.30807687481865287, 0.3224708749912679, 0.31753608281724155, 0.3124924579169601, 0.3162839577998966, 0.31113816681317985]
INFO:main:n_100m_70k_10p_0.2.txt:, running time: 210.6160372500308, res: [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], res_th: [331, 331, 331, 331, 331, 331, 331, 331, 331, 331], training_time: [13.426801332971081, 82.62508812500164, 13.139487957814708, 13.402105416869745, 13.97202704101801, 14.029984624823555, 15.176497915992513, 14.413679833058268, 12.411209583980963, 13.935953374952078], mapping_time: [0.406827291008085, 0.4074872920755297, 0.403276874916628, 0.3973699170164764, 0.4062143329065293, 0.40723191597498953, 0.4023115420714021, 0.4086840411182493, 0.4064174999948591, 0.40484979120083153]
INFO:main:n_100m_22k_10p_0.2.txt:, running time: 47.3179869169835, res: [3, 3, 2, 3, 3, 4, 5, 4, 6, 3], res_th: [148, 148, 148, 148, 148, 148, 148, 148, 148, 148], training_time: [4.326038041850552, 4.591807582881302, 4.285751292016357, 4.644141375087202, 4.215461959131062, 4.991257208865136, 4.3728768329601735, 4.1071375829633325, 4.116545542143285, 4.666168083902448], mapping_time: [0.30050437478348613, 0.2950665829703212, 0.3117254169192165, 0.29532079212367535, 0.3003480830229819, 0.29687608405947685, 0.3031858750618994, 0.29774641687981784, 0.29752204194664955, 0.2874398750718683]
INFO:main:n_100m_52k_10p_0.2.txt:, running time: 107.41335449996404, res: [0, 0, 16, 23, 0, 23, 0, 26, 17, 18], res_th: [273, 273, 273, 273, 273, 273, 273, 273, 273, 273], training_time: [11.227340667042881, 9.952643249882385, 10.498036166885868, 10.018763624830171, 10.255804833956063, 9.934026916977018, 9.87500225007534, 11.314733666134998, 10.140005707973614, 10.490144167095423], mapping_time: [0.35992375016212463, 0.36744483304210007, 0.35929283290170133, 0.35891566681675613, 0.36262125009670854, 0.3742902909871191, 0.3728488751221448, 0.37737787514925003, 0.3696149999741465, 0.3801653750706464]
INFO:main:n_100m_40k_10p_0.2.txt:, running time: 92.01380499987863, res: [14, 14, 10, 19, 13, 13, 0, 0, 9, 13], res_th: [274, 274, 274, 274, 274, 274, 274, 274, 274, 274], training_time: [7.139187749940902, 7.808956041000783, 8.703971249982715, 8.768833166919649, 7.8548087500967085, 9.481161833042279, 7.7820101249963045, 11.805130957858637, 9.731921458151191, 9.145625125151128], mapping_time: [0.34392354101873934, 0.37399074994027615, 0.3493300839327276, 0.34294433309696615, 0.33885924983769655, 0.3451499589718878, 0.3538209171965718, 0.4398365831002593, 0.44554262491874397, 0.43691708287224174]
INFO:main:n_100m_76k_10p_0.2.txt:, running time: 188.14404454198666, res: [0, 22, 0, 0, 0, 0, 0, 0, 0, 0], res_th: [432, 432, 432, 432, 432, 432, 432, 432, 432, 432], training_time: [21.162755999946967, 20.401335292030126, 18.572448750026524, 20.15178154106252, 25.12616454088129, 17.426615041913465, 15.349381292006, 14.515225209062919, 15.223935458110645, 15.254022541921586], mapping_time: [0.5479745410848409, 0.5617816669400781, 0.5501543751452118, 0.5471771250013262, 0.550077750114724, 0.4293681669514626, 0.42958362493664026, 0.42558241612277925, 0.4352175409439951, 0.4266031251754612]
INFO:main:n_100m_24k_10p_0.2.txt:, running time: 77.1100804170128, res: [5, 4, 3, 3, 2, 2, 2, 1, 4, 4], res_th: [120, 120, 120, 120, 120, 120, 120, 120, 120, 120], training_time: [6.15196670894511, 4.804289166815579, 4.655631291912869, 5.882275749929249, 4.866739874938503, 4.984381000045687, 5.120849417056888, 28.523006416857243, 4.823564708931372, 4.23404954187572], mapping_time: [0.3019489999860525, 0.28853016602806747, 0.32070037513040006, 0.30429145880043507, 0.2949575409293175, 0.3064000408630818, 0.3237337921746075, 0.30044474988244474, 0.2972295000217855, 0.30430558300577104]
INFO:main:n_100m_64k_10p_0.2.txt:, running time: 134.85710037499666, res: [0, 0, 0, 21, 0, 0, 32, 0, 0, 0], res_th: [383, 383, 383, 383, 383, 383, 383, 383, 383, 383], training_time: [15.02915958291851, 12.727140709059313, 14.584417541977018, 12.946878999937326, 11.884832917014137, 12.505011166911572, 12.096263916930184, 13.003648750018328, 12.115442999871448, 13.841643333202228], mapping_time: [0.41341704106889665, 0.4116939580999315, 0.40020375000312924, 0.404137791832909, 0.41067854198627174, 0.4036567499861121, 0.4115110409911722, 0.41430741595104337, 0.40362937515601516, 0.40926216589286923]
INFO:main:n_100m_36k_10p_0.2.txt:, running time: 75.67029324988835, res: [9, 11, 11, 0, 0, 11, 10, 8, 10, 0], res_th: [148, 148, 148, 148, 148, 148, 148, 148, 148, 148], training_time: [7.499182333005592, 6.8539692920167, 7.791791040915996, 7.580124917207286, 7.043512374861166, 7.374407666968182, 6.779503958066925, 6.409563875058666, 8.148774707922712, 6.780907292151824], mapping_time: [0.34869845816865563, 0.3391649171244353, 0.33630645810626447, 0.34062033402733505, 0.3291123330127448, 0.34153729188255966, 0.3417698750272393, 0.33301845798268914, 0.341810833895579, 0.33552958304062486]
INFO:main:n_100m_58k_10p_0.2.txt:, running time: 112.33937541698106, res: [21, 0, 34, 31, 22, 23, 0, 0, 0, 26], res_th: [362, 362, 362, 362, 362, 362, 362, 362, 362, 362], training_time: [11.813428916968405, 10.133315958082676, 9.450384375173599, 10.802483749808744, 10.28250979189761, 10.665598292136565, 12.00367408292368, 11.122550167143345, 11.19103129208088, 10.978868333157152], mapping_time: [0.38096466683782637, 0.3761930000036955, 0.3838106249459088, 0.3793685419950634, 0.3756537919398397, 0.39357316703535616, 0.3999982501845807, 0.38143479195423424, 0.3957885839045048, 0.39579649991355836]
INFO:main:n_100m_28k_10p_0.2.txt:, running time: 135.55975291715004, res: [4, 5, 6, 7, 5, 6, 7, 5, 3, 5], res_th: [133, 162, 162, 162, 162, 162, 162, 162, 162, 133], training_time: [59.69444562494755, 5.45026412489824, 5.800766124855727, 4.913975040894002, 5.483522041933611, 5.647082207957283, 5.385543416952714, 5.212936666095629, 4.979449083097279, 29.82093008304946], mapping_time: [0.31879070797003806, 0.3132167919538915, 0.3087214999832213, 0.3161820829845965, 0.3056513329502195, 0.319589874939993, 0.3143708750139922, 0.3148076250217855, 0.3144212500192225, 0.3220894590485841]
INFO:main:n_100m_68k_10p_0.2.txt:, running time: 140.21122687496245, res: [0, 0, 0, 24, 0, 0, 0, 0, 0, 0], res_th: [362, 362, 362, 362, 362, 362, 362, 362, 362, 362], training_time: [14.540263999952003, 12.117522542132065, 12.611760583007708, 13.317380332853645, 12.86851170915179, 15.103199291974306, 12.545716665918007, 13.032870166935027, 14.595381333027035, 15.299646290950477], mapping_time: [0.40966045879758894, 0.40233425004407763, 0.40747633296996355, 0.41465029097162187, 0.4157157498411834, 0.4106549578718841, 0.424375917064026, 0.41507508303038776, 0.4099068748764694, 0.4062373749911785]
INFO:main:n_100m_78k_10p_0.2.txt:, running time: 159.22972962493077, res: [36, 27, 0, 0, 0, 0, 0, 0, 0, 0], res_th: [461, 461, 461, 461, 461, 461, 461, 461, 461, 461], training_time: [15.344876415794715, 16.060804625041783, 15.866546750068665, 15.148677832912654, 15.085719041991979, 18.241022333037108, 15.072337790858, 15.545781041961163, 15.544492542045191, 12.992302666883916], mapping_time: [0.4268637499772012, 0.42846283316612244, 0.4342686659656465, 0.4373902080114931, 0.44020258309319615, 0.42863412480801344, 0.4213012920226902, 0.4187745829112828, 0.4268026249483228, 0.4295775000937283]
INFO:main:n_100m_38k_10p_0.2.txt:, running time: 85.3255254169926, res: [0, 0, 12, 0, 10, 0, 12, 0, 8, 0], res_th: [169, 169, 169, 169, 169, 169, 169, 169, 169, 169], training_time: [7.351197499781847, 11.478312083985656, 7.690919958986342, 7.9128037500195205, 8.252601708984002, 8.736035875044763, 8.328034415841103, 6.337109291926026, 8.498351000016555, 7.287581166950986], mapping_time: [0.3385061249136925, 0.3494601249694824, 0.3414056252222508, 0.36081445892341435, 0.35020445799455047, 0.34192749997600913, 0.3393604999873787, 0.3384461251553148, 0.33355462504550815, 0.3396146669983864]
INFO:main:n_100m_48k_10p_0.2.txt:, running time: 100.22243954078294, res: [0, 0, 0, 17, 11, 19, 0, 18, 0, 17], res_th: [232, 232, 232, 232, 232, 232, 232, 232, 232, 232], training_time: [10.213949667057022, 8.77183762495406, 9.943085209000856, 9.351328124990687, 10.569185042055324, 9.236301250057295, 9.289512458024547, 9.8802119998727, 9.53275362495333, 9.122736957855523], mapping_time: [0.355880375020206, 1.0264798330608755, 0.3757600001990795, 0.3621165829245001, 0.3849450829438865, 0.3565522499848157, 0.3602863331325352, 0.35975395794957876, 0.35145812504924834, 0.3525379579514265]
INFO:main:n_100m_50k_10p_0.2.txt:, running time: 96.00268358387984, res: [0, 13, 0, 24, 23, 18, 18, 19, 23, 18], res_th: [317, 317, 317, 317, 317, 317, 317, 317, 317, 317], training_time: [9.345575124956667, 9.28220595791936, 9.673584040952846, 8.855685041984543, 8.741963833104819, 9.386019250145182, 9.146682625170797, 8.762419499922544, 8.562699583824724, 10.532349084038287], mapping_time: [0.3554606670513749, 0.3734692910220474, 0.36467579100281, 0.35111733293160796, 0.34803891694173217, 0.3570274170488119, 0.3783364170230925, 0.35800812509842217, 0.3566229168791324, 0.42218595813028514]
INFO:main:n_100m_42k_10p_0.2.txt:, running time: 82.60327345808037, res: [0, 12, 22, 17, 11, 0, 0, 0, 0, 0], res_th: [333, 333, 333, 333, 333, 333, 333, 333, 333, 333], training_time: [7.94871887518093, 7.5370407910086215, 8.114176041912287, 8.158771707909182, 7.369290540926158, 6.816779416054487, 9.50984454085119, 8.130712791113183, 7.784011791925877, 7.7988516660407186], mapping_time: [0.34554008301347494, 0.33933558291755617, 0.3473439170047641, 0.34187662485055625, 0.3389955828897655, 0.33458579215221107, 0.33781041693873703, 0.3289670830126852, 0.3422952920664102, 0.33954687509685755]
INFO:main:n_100m_26k_10p_0.2.txt:, running time: 52.00116500002332, res: [7, 5, 4, 5, 6, 5, 3, 5, 3, 3], res_th: [122, 122, 122, 122, 122, 122, 122, 122, 122, 122], training_time: [4.413717583054677, 4.618491875007749, 4.648859541164711, 4.934693499933928, 6.2163505831267685, 4.501355667132884, 5.078844750067219, 4.415579042164609, 5.011890291934833, 5.093710042070597], mapping_time: [0.30767345800995827, 0.29677600017748773, 0.3081587499473244, 0.3194476671051234, 0.30542529094964266, 0.3052214998751879, 0.29831820889376104, 0.3040677919052541, 0.3037179170642048, 0.30386704206466675]
INFO:main:n_100m_74k_10p_0.2.txt:, running time: 148.44612083304673, res: [31, 0, 0, 0, 0, 26, 0, 0, 0, 0], res_th: [347, 347, 347, 347, 347, 347, 347, 347, 347, 347], training_time: [14.755385000025854, 14.745066958013922, 15.140870708040893, 13.911194666987285, 14.033499957993627, 13.432674540905282, 13.221067207865417, 18.054580874973908, 13.880751583026722, 13.089464916847646], mapping_time: [0.4179942919872701, 0.4201731658540666, 0.4116039159707725, 0.407879457809031, 0.41271354095079005, 0.42095204209908843, 0.41293083294294775, 0.4080405000131577, 0.41365899983793497, 0.41626770910806954]
INFO:main:n_100m_34k_10p_0.2.txt:, running time: 75.64687475003302, res: [8, 13, 10, 6, 10, 6, 9, 9, 4, 10], res_th: [163, 163, 163, 163, 163, 163, 163, 163, 163, 163], training_time: [7.403098874958232, 6.776016499847174, 6.972644292050973, 6.946518125012517, 7.257233957992867, 7.258444250095636, 6.755845541832969, 8.167844083160162, 6.365649707848206, 8.370592624880373], mapping_time: [0.3290619591716677, 0.3356609169859439, 0.3687404168304056, 0.34351779194548726, 0.33258466701954603, 0.33430395810864866, 0.32733833394013345, 0.32988179102540016, 0.32884987513534725, 0.3263525408692658]
INFO:main:n_100m_66k_10p_0.2.txt:, running time: 127.51095691602677, res: [0, 0, 0, 0, 0, 0, 37, 0, 0, 0], res_th: [367, 367, 367, 367, 367, 367, 367, 367, 367, 367], training_time: [11.75249595893547, 11.465108291944489, 11.689416375011206, 15.224660250125453, 11.321326333796605, 12.232635208172724, 13.295388250146061, 12.137257708003744, 13.493726042099297, 10.942246624967083], mapping_time: [0.3874925000127405, 0.395518499892205, 0.3846076251938939, 0.3933800410013646, 0.38541145785711706, 0.39476300007663667, 0.39878516597673297, 0.38763787504285574, 0.4075427500065416, 0.39240124984644353]
INFO:main:n_100m_44k_10p_0.2.txt:, running time: 89.42123579187319, res: [12, 9, 0, 12, 14, 24, 17, 16, 9, 0], res_th: [237, 237, 237, 237, 237, 237, 237, 237, 237, 237], training_time: [8.806856417097151, 7.828308915952221, 8.638858542079106, 9.32876900001429, 8.81405400019139, 8.880245459033176, 9.031426207860932, 8.016428624978289, 8.641779332887381, 7.885052249999717], mapping_time: [0.3576464168727398, 0.34631258388981223, 0.3409034579526633, 0.35580920800566673, 0.3556879998650402, 0.3546851668506861, 0.3593593330588192, 0.3560625419486314, 0.34795712516643107, 0.3507145419716835]
INFO:main:n_100m_56k_10p_0.2.txt:, running time: 103.38467629114166, res: [13, 0, 0, 0, 22, 0, 17, 24, 23, 24], res_th: [394, 394, 394, 394, 394, 394, 394, 394, 394, 394], training_time: [9.949239667039365, 9.267008624970913, 10.71621016599238, 9.04521062481217, 10.239512833068147, 9.485135207884014, 11.403563749976456, 10.103820542106405, 10.070900666061789, 9.299167667049915], mapping_time: [0.37918799999170005, 0.3700973750092089, 0.3741034159902483, 0.37460350012406707, 0.3747947500087321, 0.4033723750617355, 0.37307950016111135, 0.37901829089969397, 0.37169441604055464, 0.3717269168701023]
INFO:main:n_100m_32k_10p_0.2.txt:, running time: 66.36653800006025, res: [10, 6, 10, 9, 9, 10, 0, 7, 6, 7], res_th: [154, 154, 154, 154, 154, 154, 154, 154, 154, 154], training_time: [6.196992665994912, 6.734332750085741, 7.0946017920505255, 5.0090671251527965, 7.4068578749429435, 5.442386667011306, 6.19272204185836, 6.83120133401826, 6.0897396670188755, 6.166395917069167], mapping_time: [0.31617737491615117, 0.3102979159448296, 0.30746508319862187, 0.3182190000079572, 0.3243876250926405, 0.32778870896436274, 0.31855274992994964, 0.3182731249835342, 0.31397041701711714, 0.32176441699266434]
INFO:main:n_100m_60k_10p_0.2.txt:, running time: 113.1725604168605, res: [0, 0, 0, 0, 0, 0, 0, 0, 0, 30], res_th: [381, 381, 381, 381, 381, 381, 381, 381, 381, 381], training_time: [12.116733582923189, 9.861471666023135, 9.31381787522696, 11.74078108300455, 11.98820683406666, 10.710116000147536, 10.163478625006974, 11.332450249930844, 11.53416904201731, 10.457268124911934], mapping_time: [0.3918391668703407, 0.4006587502080947, 0.4080368340946734, 0.38888558303005993, 0.381167208077386, 0.38775612507015467, 0.39333862508647144, 0.38670095801353455, 0.37900025001727045, 0.39326262497343123]
INFO:main:n_100m_20k_10p_0.2.txt:, running time: 47.28783858404495, res: [3, 4, 3, 3, 4, 5, 4, 3, 3, 3], res_th: [132, 132, 132, 132, 132, 132, 132, 132, 132, 132], training_time: [4.685928832972422, 3.7665370418690145, 4.387513709021732, 4.8887946251779795, 4.098941749893129, 4.109087584074587, 5.3620950418990105, 4.337145708035678, 4.35418870812282, 4.256565750110894], mapping_time: [0.30571975000202656, 0.2905676669906825, 0.2992300419136882, 0.3033281669486314, 0.2951741670258343, 0.3048537920694798, 0.3127890410833061, 0.3003092089202255, 0.3163775000721216, 0.2990082500036806]
INFO:main:n_100m_72k_10p_0.2.txt:, running time: 142.9102716250345, res: [0, 0, 23, 0, 0, 0, 20, 33, 0, 0], res_th: [395, 395, 395, 395, 395, 395, 395, 395, 395, 395], training_time: [12.491556083085015, 13.88707241602242, 15.022838957840577, 15.596559457946569, 13.27984237484634, 15.183639416936785, 13.58392275008373, 12.975977208930999, 12.757243874948472, 13.86016199993901], mapping_time: [0.41842862498015165, 0.41171041689813137, 0.42336687515489757, 0.426800207933411, 0.41485183290205896, 0.4275410419795662, 0.4305931250564754, 0.42189870798029006, 0.4255966669879854, 0.410992959048599]
INFO:main:n_100m_46k_10p_0.2.txt:, running time: 83.02589937509038, res: [13, 0, 11, 0, 14, 22, 18, 14, 21, 13], res_th: [311, 311, 311, 311, 311, 311, 311, 311, 311, 311], training_time: [7.756910375086591, 8.414817415876314, 8.445192750077695, 7.406473125098273, 7.751180666964501, 8.306386583019048, 7.795873750001192, 7.955278125125915, 7.7093942910432816, 7.873239625012502], mapping_time: [0.35427662497386336, 0.352594958152622, 0.35953412507660687, 0.3561237910762429, 0.3550882500130683, 0.36582812503911555, 0.36545229190960526, 0.3602563750464469, 0.3529167091473937, 0.3541645419318229]
INFO:main:n_100m_54k_10p_0.2.txt:, running time: 101.38000949984416, res: [20, 23, 0, 0, 17, 0, 24, 0, 23, 0], res_th: [272, 272, 272, 272, 272, 272, 272, 272, 272, 272], training_time: [8.923561499919742, 11.203640917083248, 9.955642917193472, 9.072776708984748, 9.10941404197365, 9.183147541014478, 11.618871208047494, 8.481335083954036, 9.48876658291556, 10.578848416917026], mapping_time: [0.37584137497469783, 0.37655699998140335, 0.3676955420523882, 0.37108445819467306, 0.3711933330632746, 0.37217833288013935, 0.3693320001475513, 0.368279084097594, 0.3791901250369847, 0.3895923749078065]
